CustID,GENDER,MARITAL_STATUS,BIRTH_DATE,CUSTOMER_SINCE,CUSTOMER_AGE,MoB,CUST_DELETED_DATE,attrition,Time2Event
10572,F     ,P             ,5/1/1961,9/7/1995,26.5,9.651162791,,0,731
11139,M     ,S             ,5/1/1961,5/24/1997,26.5,8.796169631,,0,731
11214,M     ,S             ,5/1/1961,4/14/2010,26.5,2.355677155,,0,731
11718,M     ,M             ,5/1/1961,3/27/2001,26.5,6.876880985,,0,731
10137,F     ,F             ,6/1/1961,3/14/2012,26.5,1.398084815,5/3/2013,1,122
11954,M     ,M             ,6/1/1961,4/1/2009,26.5,2.872777018,4/4/2014,1,458
10834,M     ,S             ,6/1/1961,8/7/2001,26.5,6.69493844,,0,731
11891,F     ,M             ,6/1/1961,12/23/1988,26.5,13.00136799,,0,731
10946,M     ,S             ,8/1/1961,10/2/2012,26.5,1.121751026,,0,731
11398,M     ,S             ,10/1/1961,1/31/1996,26.5,9.451436389,,0,731
11864,M     ,D             ,10/1/1961,11/22/1989,26.5,12.54445964,,0,731
11321,M     ,M             ,11/1/1961,3/6/2006,26.5,4.407660739,2/3/2014,1,398
11772,M     ,S             ,11/1/1961,6/7/2006,26.5,4.280437756,4/4/2014,1,458
11367,F     ,M             ,11/1/1961,7/1/1992,26.5,11.24213406,,0,731
11464,M     ,M             ,12/1/1961,6/30/1993,26.5,10.74418605,,0,731
11041,M     ,M             ,1/1/1962,1/6/2012,26.5,1.491108071,9/2/2013,1,244
10672,F     ,M             ,1/1/1962,2/19/2012,26,1.430916553,11/1/2013,1,304
10712,M     ,M             ,2/1/1962,4/12/2012,26,1.358413133,6/3/2013,1,153
11532,M     ,P             ,2/1/1962,9/1/1993,26,10.65800274,,0,731
11535,M     ,M             ,2/1/1962,1/27/1972,26,21.44870041,,0,731
11636,F     ,M             ,4/1/1962,6/28/2012,26,1.253077975,,0,731
10190,F     ,S             ,5/1/1962,9/11/2008,26,3.149110807,,0,731
11364,M     ,M             ,6/1/1962,5/21/2007,26,3.804377565,,0,731
11717,M     ,M             ,6/1/1962,10/24/2011,26,1.592339261,,0,731
10974,M     ,M             ,7/1/1962,3/26/2012,26,1.381668947,5/3/2013,1,122
10536,M     ,M             ,7/1/1962,6/13/1986,26,14.26538988,2/3/2014,1,398
11151,M     ,S             ,7/1/1962,7/28/2005,26,4.70998632,,0,731
11230,M     ,P             ,7/1/1962,6/8/2010,26,2.280437756,,0,731
10613,F     ,F             ,8/1/1962,9/11/2001,26,6.647058824,4/4/2014,1,458
10597,M     ,M             ,8/1/1962,4/17/1990,26,12.34473324,,0,731
10667,F     ,M             ,8/1/1962,10/21/1996,26,9.090287278,,0,731
10698,M     ,S             ,8/1/1962,2/13/2009,26,2.937072503,,0,731
10836,F     ,M             ,8/1/1962,12/1/1984,26,15.03009576,,0,731
11588,M     ,S             ,8/1/1962,11/25/1999,26,7.544459644,,0,731
10373,M     ,P             ,9/1/1962,7/30/2003,26,5.707250342,,0,731
11778,F     ,S             ,9/1/1962,8/8/2003,26,5.69493844,,0,731
11723,M     ,S             ,10/1/1962,12/8/2011,26,1.530779754,4/2/2013,1,91
10990,F     ,M             ,10/1/1962,6/11/2008,26,3.2749658,,0,731
11309,F     ,M             ,10/1/1962,7/18/1997,26,8.720930233,,0,731
11227,M     ,S             ,11/1/1962,2/28/1989,26,12.90971272,,0,731
11563,M     ,M             ,11/1/1962,8/6/2004,26,5.196990424,,0,731
11442,F     ,M             ,12/1/1962,2/8/2012,26,1.445964432,4/2/2013,1,91
11818,M     ,U             ,12/1/1962,2/7/2012,26,1.447332421,4/2/2013,1,91
11413,F     ,P             ,12/1/1962,3/28/2012,26,1.378932969,6/3/2013,1,153
10113,M     ,M             ,12/1/1962,2/26/1993,26,10.91381669,,0,731
11582,M     ,U             ,12/1/1962,8/27/2007,26,3.670314637,,0,731
10221,M     ,M             ,1/1/1963,5/4/2012,25.5,1.328317373,7/1/2013,1,181
10506,F     ,U             ,1/1/1963,6/25/2012,26,1.257181943,,0,731
10961,M     ,M             ,1/1/1963,5/4/1988,25.5,13.32010944,,0,731
11366,F     ,M             ,1/1/1963,4/30/2002,25.5,6.331053352,,0,731
10691,M     ,F             ,2/1/1963,1/6/2012,25.5,1.491108071,3/1/2013,1,59
10151,F     ,U             ,2/1/1963,2/21/2012,25.5,1.428180575,,0,731
10358,M     ,M             ,2/1/1963,12/31/1981,25.5,16.48837209,,0,731
10680,M     ,              ,2/1/1963,8/1/1987,25.5,13.69904241,,0,731
10879,M     ,F             ,2/1/1963,12/3/1999,25.5,7.533515732,,0,731
11389,F     ,S             ,2/1/1963,1/24/2011,25.5,1.965800274,,0,731
10102,F     ,M             ,3/1/1963,5/9/2007,25.5,3.820793434,,0,731
10368,M     ,M             ,3/1/1963,10/28/1985,25.5,14.57729138,,0,731
10718,M     ,S             ,3/1/1963,1/6/1998,25.5,8.485636115,,0,731
10895,F     ,M             ,3/1/1963,5/9/2000,25.5,7.317373461,,0,731
11589,M     ,S             ,3/1/1963,7/2/1990,25.5,12.24076607,,0,731
11709,M     ,S             ,3/1/1963,10/27/2010,25.5,2.0875513,,0,731
10224,F     ,M             ,4/1/1963,10/16/1996,25.5,9.097127223,,0,731
11399,F     ,M             ,4/1/1963,2/23/2006,25.5,4.422708618,,0,731
11099,M     ,S             ,5/1/1963,6/29/2006,25.5,4.250341997,2/3/2014,1,398
11884,M     ,M             ,5/1/1963,10/21/2010,25.5,2.095759234,2/3/2014,1,398
10427,M     ,M             ,5/1/1963,5/8/2003,25.5,5.820793434,,0,731
10433,M     ,M             ,5/1/1963,3/23/1989,25.5,12.87824897,,0,731
11358,M     ,M             ,5/1/1963,9/7/2010,25.5,2.155950752,,0,731
10239,M     ,M             ,6/1/1963,4/12/2012,25.5,1.358413133,6/3/2013,1,153
11369,M     ,M             ,6/1/1963,5/21/2012,25.5,1.30506156,7/1/2013,1,181
10379,M     ,M             ,6/1/1963,1/21/1994,25.5,10.46374829,,0,731
10765,M     ,M             ,6/1/1963,5/25/1993,25.5,10.79343365,,0,731
11263,F     ,M             ,7/1/1963,1/11/1995,25.5,9.978112175,,0,731
10291,M     ,D             ,8/1/1963,4/26/1991,25.5,11.83310534,,0,731
10508,F     ,S             ,8/1/1963,9/7/2004,25.5,5.153214774,,0,731
10633,F     ,P             ,8/1/1963,8/1/1981,25.5,16.69630643,,0,731
11901,F     ,M             ,8/1/1963,8/9/2004,25.5,5.192886457,,0,731
10377,F     ,S             ,9/1/1963,10/4/2012,25.5,1.119015048,11/1/2013,1,304
10416,M     ,S             ,9/1/1963,10/9/1985,25.5,14.60328317,,0,731
10768,M     ,M             ,9/1/1963,4/18/1990,25.5,12.34336525,,0,731
11473,F     ,S             ,9/1/1963,1/29/1993,25.5,10.95212038,,0,731
10662,F     ,W             ,10/1/1963,9/11/2012,25.5,1.150478796,1/3/2014,1,367
10233,M     ,S             ,10/1/1963,10/13/1992,25.5,11.0998632,,0,731
10720,M     ,S             ,10/1/1963,5/31/2012,25.5,1.291381669,,0,731
10347,F     ,M             ,11/1/1963,1/10/2012,25.5,1.485636115,3/1/2013,1,59
10365,M     ,U             ,11/1/1963,10/17/2011,25.5,1.601915185,4/4/2014,1,458
11301,M     ,M             ,11/1/1963,12/12/2012,25.5,1.024623803,5/2/2014,1,486
10081,M     ,U             ,11/1/1963,9/4/2008,25.5,3.158686731,,0,731
10369,M     ,U             ,11/1/1963,10/4/2012,25.5,1.119015048,,0,731
10013,M     ,M             ,1/1/1964,9/3/2007,25,3.660738714,,0,731
10983,F     ,S             ,2/1/1964,8/21/2012,25,1.179206566,,0,731
11580,M     ,S             ,2/1/1964,4/19/1991,25,11.84268126,,0,731
11061,F     ,M             ,3/1/1964,5/10/2012,25,1.320109439,3/3/2014,1,426
10303,M     ,M             ,3/1/1964,6/12/2002,25,6.272229822,,0,731
10313,F     ,U             ,4/1/1964,1/20/2010,25,2.470588235,,0,731
10360,F     ,U             ,4/1/1964,10/15/2012,25,1.103967168,,0,731
11708,F     ,M             ,4/1/1964,1/27/2006,25,4.459644323,,0,731
11722,M     ,M             ,4/1/1964,10/13/2008,25,3.105335157,,0,731
10199,F     ,M             ,5/1/1964,3/10/2004,25,5.400820793,,0,731
10331,M     ,M             ,7/1/1964,8/16/2002,25,6.183310534,,0,731
10351,M     ,S             ,7/1/1964,6/14/1996,25,9.266757866,,0,731
10993,M     ,M             ,7/1/1964,4/21/1988,25,13.3378933,,0,731
11116,F     ,M             ,7/1/1964,8/29/2002,25,6.165526676,,0,731
10205,M     ,U             ,8/1/1964,6/2/2011,25,1.789329685,,0,731
10295,F     ,M             ,8/1/1964,5/15/1981,25,16.80300958,,0,731
10473,M     ,M             ,8/1/1964,3/4/1988,25,13.40355677,,0,731
11022,F     ,M             ,8/1/1964,7/3/2002,25,6.243502052,,0,731
11392,M     ,M             ,8/1/1964,5/20/1997,25,8.801641587,,0,731
11599,M     ,U             ,8/1/1964,12/5/2012,25,1.034199726,,0,731
11947,M     ,M             ,8/1/1964,3/20/2012,25,1.389876881,,0,731
10261,F     ,M             ,9/1/1964,2/16/1996,25,9.429548564,,0,731
11357,M     ,M             ,9/1/1964,9/18/1964,25,25.124487,,0,731
10230,F     ,M             ,10/1/1964,5/1/2012,25,1.332421341,,0,731
10883,F     ,M             ,10/1/1964,3/22/2004,25,5.384404925,,0,731
10047,M     ,M             ,11/1/1964,12/3/2012,25,1.036935705,2/3/2014,1,398
10304,F     ,M             ,11/1/1964,9/23/1997,25,8.629274966,4/4/2014,1,458
10122,F     ,M             ,11/1/1964,8/26/2005,25,4.670314637,,0,731
11090,M     ,M             ,11/1/1964,12/9/1988,25,13.02051984,,0,731
11222,M     ,M             ,12/1/1964,8/21/2012,25,1.179206566,4/2/2013,1,91
11601,F     ,M             ,12/1/1964,3/23/2009,25,2.885088919,9/2/2013,1,244
10033,M     ,M             ,12/1/1964,12/19/2007,25,3.514363885,,0,731
11096,F     ,M             ,12/1/1964,5/6/2004,25,5.322845417,,0,731
11593,M     ,D             ,12/1/1964,8/26/1996,25,9.166894665,,0,731
10136,F     ,S             ,1/1/1965,3/19/2001,24.5,6.887824897,,0,731
10184,M     ,S             ,1/1/1965,5/31/1990,25,12.28454172,,0,731
10573,F     ,D             ,1/1/1965,2/21/1995,24.5,9.922024624,,0,731
11037,M     ,M             ,1/1/1965,11/8/1995,24.5,9.566347469,,0,731
11372,M     ,U             ,2/1/1965,7/3/2012,24.5,1.24623803,9/2/2013,1,244
10868,M     ,F             ,2/1/1965,11/15/2004,24.5,5.058823529,11/3/2014,1,671
10545,M     ,M             ,2/1/1965,5/10/1991,24.5,11.81395349,,0,731
11804,M     ,S             ,2/1/1965,1/7/1992,24.5,11.48290014,,0,731
11404,F     ,U             ,3/1/1965,3/11/2011,24.5,1.902872777,4/4/2014,1,458
11569,F     ,U             ,3/1/1965,8/13/2010,24.5,2.190150479,,0,731
11806,M     ,S             ,3/1/1965,9/24/2012,24.5,1.132694938,,0,731
10323,M     ,S             ,4/1/1965,12/18/2001,24.5,6.512995896,,0,731
11444,F     ,M             ,5/1/1965,8/6/2000,24.5,7.195622435,2/3/2014,1,398
10683,M     ,M             ,5/1/1965,8/17/1993,24.5,10.67852257,,0,731
10578,F     ,M             ,6/1/1965,12/21/2012,24.5,1.012311902,1/4/2013,1,3
10227,M     ,U             ,7/1/1965,2/21/2012,24.5,1.428180575,,0,731
10392,F     ,M             ,7/1/1965,7/24/1996,24.5,9.212038304,,0,731
11325,M     ,S             ,7/1/1965,10/13/1989,24.5,12.59917921,,0,731
11334,F     ,M             ,7/1/1965,7/26/1987,24.5,13.70725034,,0,731
10219,F     ,S             ,8/1/1965,11/29/2012,24.5,1.042407661,1/3/2014,1,367
10588,F     ,M             ,8/1/1965,10/3/1984,24.5,15.11080711,,0,731
10777,F     ,D             ,8/1/1965,10/15/2012,24.5,1.103967168,,0,731
11237,M     ,M             ,9/1/1965,6/19/2006,24.5,4.264021888,2/3/2014,1,398
10625,M     ,F             ,9/1/1965,6/3/1985,24.5,14.77838577,,0,731
11163,M     ,M             ,9/1/1965,11/27/2007,24.5,3.544459644,,0,731
10520,F     ,M             ,10/1/1965,7/5/2007,24.5,3.742818057,,0,731
10620,M     ,M             ,10/1/1965,2/21/1986,24.5,14.41860465,,0,731
10869,F     ,U             ,10/1/1965,11/24/2011,24.5,1.549931601,,0,731
11830,F     ,D             ,10/1/1965,10/18/2006,24.5,4.098495212,,0,731
10036,F     ,M             ,11/1/1965,1/16/2004,24.5,5.474692202,,0,731
11669,M     ,M             ,11/1/1965,9/17/2010,24.5,2.142270862,,0,731
11561,M     ,P             ,12/1/1965,9/1/2010,24.5,2.164158687,7/1/2013,1,181
10742,F     ,M             ,12/1/1965,9/3/2002,24.5,6.158686731,,0,731
11510,F     ,M             ,12/1/1965,10/12/2006,24.5,4.106703146,,0,731
11598,M     ,M             ,12/1/1965,12/29/2006,24.5,4,,0,731
10592,M     ,M             ,1/1/1966,12/21/2011,24,1.512995896,2/1/2013,1,31
10746,F     ,M             ,1/1/1966,5/14/2002,24,6.311901505,,0,731
10799,F     ,M             ,1/1/1966,8/24/1983,24,15.66621067,,0,731
10322,F     ,S             ,2/1/1966,5/27/2011,24,1.79753762,2/1/2013,1,31
11930,M     ,M             ,2/1/1966,3/16/1995,24,9.890560876,7/1/2013,1,181
10206,F     ,W             ,3/1/1966,12/18/2001,24,6.512995896,,0,731
11513,F     ,M             ,3/1/1966,7/16/1990,24,12.22161423,,0,731
10810,M     ,M             ,4/1/1966,10/28/2009,24,2.585499316,1/4/2013,1,3
11199,F     ,M             ,4/1/1966,7/19/2012,24,1.224350205,9/2/2013,1,244
11344,F     ,M             ,5/1/1966,,24,57.46101231,5/3/2013,1,122
11534,M     ,M             ,5/1/1966,10/10/2005,24,4.60875513,5/3/2013,1,122
11249,M     ,S             ,7/1/1966,12/1/1985,24,14.53077975,,0,731
10048,F     ,M             ,8/1/1966,9/17/2004,24,5.139534884,,0,731
11218,M     ,M             ,8/1/1966,9/19/2000,24,7.135430917,,0,731
11648,M     ,S             ,8/1/1966,7/27/1999,24,7.70998632,,0,731
11809,M     ,M             ,8/1/1966,11/26/2009,24,2.545827633,,0,731
10123,F     ,S             ,10/1/1966,6/4/2010,24,2.285909713,5/3/2013,1,122
10501,F     ,M             ,10/1/1966,1/6/2003,24,5.987688098,,0,731
10981,F     ,M             ,10/1/1966,10/20/1987,24,13.58960328,,0,731
11088,M     ,M             ,10/1/1966,1/13/2007,24,3.979480164,,0,731
10943,F     ,M             ,11/1/1966,1/28/1998,24,8.455540356,,0,731
11328,M     ,M             ,11/1/1966,10/24/2011,24,1.592339261,,0,731
11544,F     ,M             ,11/1/1966,6/30/2010,24,2.250341997,,0,731
11820,M     ,M             ,11/1/1966,7/18/1989,24,12.71819425,,0,731
11875,M     ,F             ,12/1/1966,2/3/2000,24,7.44870041,,0,731
11475,F     ,M             ,1/1/1967,11/22/2011,23.5,1.552667579,1/4/2013,1,3
10819,F     ,P             ,1/1/1967,12/31/2010,23.5,1.998632011,3/1/2013,1,59
11015,M     ,M             ,1/1/1967,9/27/2012,23.5,1.128590971,5/3/2013,1,122
10236,F     ,S             ,1/1/1967,3/16/1993,23.5,10.88919289,,0,731
11028,F     ,M             ,1/1/1967,2/20/2012,24,1.429548564,,0,731
11185,M     ,D             ,1/1/1967,12/18/2007,23.5,3.515731874,,0,731
11220,M     ,              ,1/1/1967,3/14/1985,24,14.88919289,,0,731
11746,M     ,M             ,1/1/1967,8/20/2010,23.5,2.180574555,,0,731
10642,M     ,M             ,2/1/1967,9/11/2012,23.5,1.150478796,11/1/2013,1,304
10060,F     ,M             ,2/1/1967,4/3/2003,23.5,5.868673051,,0,731
10774,F     ,S             ,2/1/1967,5/19/2009,23.5,2.807113543,,0,731
11750,F     ,M             ,3/1/1967,2/15/2012,23.5,1.436388509,4/2/2013,1,91
10167,M     ,S             ,3/1/1967,8/12/1993,23.5,10.68536252,,0,731
11906,M     ,S             ,3/1/1967,1/27/1987,23.5,13.95348837,,0,731
11024,F     ,M             ,4/1/1967,11/12/2011,23.5,1.566347469,1/4/2013,1,3
10727,M     ,M             ,4/1/1967,1/31/2012,23.5,1.456908345,3/1/2013,1,59
10576,M     ,M             ,4/1/1967,9/11/2009,23.5,2.649794802,11/1/2013,1,304
11304,M     ,M             ,4/1/1967,10/1/2012,23.5,1.123119015,11/1/2013,1,304
10063,M     ,S             ,4/1/1967,12/2/1999,23.5,7.534883721,,0,731
11482,M     ,M             ,4/1/1967,8/2/2005,23.5,4.703146375,,0,731
10388,F     ,M             ,5/1/1967,7/3/2012,23.5,1.24623803,9/2/2013,1,244
10326,M     ,M             ,5/1/1967,5/29/2000,23.5,7.29001368,,0,731
10760,M     ,S             ,5/1/1967,5/19/2004,23.5,5.30506156,,0,731
11517,F     ,M             ,5/1/1967,9/26/2001,23.5,6.626538988,,0,731
10539,F     ,M             ,6/1/1967,4/15/2002,23.5,6.351573187,,0,731
11663,M     ,M             ,6/1/1967,12/2/2009,23.5,2.537619699,,0,731
11695,F     ,M             ,6/1/1967,6/23/2010,23.5,2.259917921,,0,731
11714,M     ,M             ,6/1/1967,3/7/2011,23.5,1.908344733,,0,731
11115,M     ,M             ,7/1/1967,2/9/2010,23.5,2.443228454,5/3/2013,1,122
10872,F     ,U             ,7/1/1967,4/30/2010,23.5,2.33378933,4/4/2014,1,458
11058,F     ,M             ,7/1/1967,4/26/1996,23.5,9.33378933,,0,731
11658,M     ,U             ,7/1/1967,11/23/2011,23.5,1.55129959,,0,731
11773,M     ,M             ,8/1/1967,6/5/1990,23.5,12.27770178,,0,731
10862,F     ,M             ,9/1/1967,2/13/2001,23.5,6.934336525,7/1/2013,1,181
10512,M     ,M             ,9/1/1967,7/7/2003,23.5,5.73871409,,0,731
10979,M     ,M             ,9/1/1967,4/13/2010,23.5,2.357045144,,0,731
11640,F     ,M             ,9/1/1967,10/22/1984,23.5,15.08481532,,0,731
10170,F     ,M             ,10/1/1967,11/20/2012,23.5,1.054719562,1/3/2014,1,367
10071,F     ,P             ,10/1/1967,11/17/1999,23.5,7.555403557,,0,731
10348,F     ,U             ,10/1/1967,11/24/2011,23.5,1.549931601,,0,731
10931,M     ,M             ,10/1/1967,9/10/2010,23.5,2.151846785,,0,731
10458,M     ,D             ,11/1/1967,3/18/2011,23.5,1.893296854,5/3/2013,1,122
10849,M     ,M             ,11/1/1967,10/23/2009,23.5,2.592339261,,0,731
11341,M     ,S             ,11/1/1967,3/29/2001,23.5,6.874145007,,0,731
11441,F     ,M             ,11/1/1967,3/21/2001,23.5,6.885088919,,0,731
11644,M     ,S             ,11/1/1967,2/14/2008,23.5,3.436388509,,0,731
10198,F     ,M             ,12/1/1967,12/15/1989,23.5,12.5129959,,0,731
11523,M     ,M             ,12/1/1967,7/18/2009,23.5,2.7250342,,0,731
10402,F     ,M             ,1/1/1968,3/2/2012,23,1.414500684,5/3/2013,1,122
10274,M     ,M             ,1/1/1968,8/8/2012,23,1.196990424,10/4/2013,1,276
10719,M     ,U             ,1/1/1968,5/30/2009,23,2.792065663,4/4/2014,1,458
10282,M     ,S             ,1/1/1968,6/16/1995,23,9.764705882,,0,731
11711,M     ,M             ,1/1/1968,9/22/1997,23,8.630642955,,0,731
10086,M     ,M             ,2/1/1968,10/27/2011,23,1.588235294,2/1/2013,1,31
11412,M     ,M             ,2/1/1968,3/26/2012,23,1.381668947,5/3/2013,1,122
10840,F     ,M             ,2/1/1968,1/15/1992,23,11.47195622,,0,731
11285,F     ,M             ,2/1/1968,8/13/1993,23,10.68399453,,0,731
11433,F     ,S             ,2/1/1968,10/30/1989,23,12.57592339,,0,731
10426,M     ,F             ,3/1/1968,10/19/1994,23,10.09302326,,0,731
11250,F     ,S             ,3/1/1968,2/7/1995,23,9.941176471,,0,731
11942,F     ,M             ,3/1/1968,7/22/2010,23,2.220246238,,0,731
11483,F     ,M             ,4/1/1968,10/7/2008,23,3.113543092,3/3/2014,1,426
11070,M     ,M             ,4/1/1968,2/2/2007,23,3.952120383,,0,731
11195,M     ,S             ,4/1/1968,2/11/1993,23,10.93433653,,0,731
11182,F     ,M             ,5/1/1968,7/19/2011,23,1.7250342,10/4/2013,1,276
11461,M     ,M             ,5/1/1968,10/30/2012,23,1.083447332,12/2/2013,1,335
10154,M     ,M             ,5/1/1968,1/23/2004,23,5.465116279,,0,731
10641,F     ,M             ,5/1/1968,10/21/1994,23,10.09028728,,0,731
10701,F     ,F             ,5/1/1968,7/13/1995,23,9.727770178,,0,731
10567,M     ,M             ,6/1/1968,4/16/2012,23,1.352941176,,0,731
10339,M     ,S             ,7/1/1968,10/6/2011,23,1.616963064,1/4/2013,1,3
10391,F     ,M             ,7/1/1968,10/25/2005,23,4.588235294,,0,731
10688,M     ,S             ,7/1/1968,4/24/1992,23,11.33515732,,0,731
11841,M     ,M             ,8/1/1968,1/6/1999,23,7.986320109,3/1/2013,1,59
10077,M     ,M             ,8/1/1968,3/25/1993,23,10.87688098,,0,731
10965,F     ,U             ,9/1/1968,12/21/2012,23,1.012311902,,0,731
10808,F     ,M             ,10/1/1968,4/16/1987,23,13.84541724,,0,731
11149,M     ,M             ,10/1/1968,1/23/2006,23,4.465116279,,0,731
10134,M     ,S             ,11/1/1968,5/29/1989,23,12.78659371,,0,731
10432,F     ,M             ,11/1/1968,4/24/2002,23,6.339261286,,0,731
10112,M     ,F             ,12/1/1968,1/4/1990,23,12.48563611,,0,731
10286,F     ,U             ,2/1/1969,8/11/2010,22.5,2.192886457,,0,731
10488,F     ,M             ,2/1/1969,8/26/2005,22.5,4.670314637,,0,731
11146,F     ,M             ,2/1/1969,1/30/1995,22.5,9.952120383,,0,731
11293,M     ,M             ,2/1/1969,5/7/2012,22.5,1.324213406,,0,731
11924,F     ,S             ,2/1/1969,3/21/2005,22.5,4.886456908,,0,731
10160,M     ,S             ,3/1/1969,4/28/2000,22.5,7.332421341,,0,731
11265,F     ,M             ,3/1/1969,12/5/2006,22.5,4.032831737,,0,731
11457,M     ,M             ,4/1/1969,7/3/2003,22.5,5.744186047,,0,731
11545,M     ,M             ,4/1/1969,1/1/1980,22.5,17.4870041,,0,731
10521,M     ,F             ,6/1/1969,9/12/2008,22.5,3.147742818,,0,731
11279,F     ,S             ,6/1/1969,12/1/1994,22.5,10.03419973,,0,731
11957,M     ,M             ,6/1/1969,4/10/1995,22.5,9.856361149,,0,731
11843,M     ,M             ,7/1/1969,3/30/2012,22.5,1.37619699,6/3/2013,1,153
10721,F     ,S             ,7/1/1969,1/6/1993,22.5,10.98358413,,0,731
11005,F     ,M             ,7/1/1969,2/2/2010,22.5,2.452804378,,0,731
10288,F     ,S             ,8/1/1969,9/24/1996,22.5,9.127222982,,0,731
11407,F     ,M             ,8/1/1969,10/29/2004,22.5,5.082079343,,0,731
11586,M     ,S             ,8/1/1969,6/15/1994,22.5,10.26538988,,0,731
10125,M     ,U             ,9/1/1969,11/23/2011,22.5,1.55129959,,0,731
10335,F     ,S             ,10/1/1969,2/24/1993,22.5,10.91655267,,0,731
10466,M     ,S             ,10/1/1969,12/30/2004,22.5,4.997264022,,0,731
11798,F     ,F             ,10/1/1969,9/28/1998,22.5,8.123119015,,0,731
10884,M     ,F             ,11/1/1969,10/27/2010,22.5,2.0875513,,0,731
10945,M     ,M             ,11/1/1969,10/8/1993,22.5,10.60738714,,0,731
11919,F     ,M             ,11/1/1969,4/24/2009,22.5,2.841313269,,0,731
10116,M     ,U             ,12/1/1969,8/5/2008,22.5,3.199726402,12/1/2014,1,699
10062,F     ,S             ,12/1/1969,7/17/1995,22.5,9.722298222,,0,731
10094,F     ,M             ,12/1/1969,6/21/2010,22.5,2.262653899,,0,731
10457,M     ,M             ,12/1/1969,1/1/1978,22.5,18.48563611,,0,731
10481,M     ,S             ,12/1/1969,10/23/1997,22.5,8.588235294,,0,731
10486,M     ,M             ,12/1/1969,12/4/1996,22.5,9.030095759,,0,731
11305,F     ,M             ,12/1/1969,3/6/2002,22.5,6.40629275,,0,731
11388,M     ,U             ,12/1/1969,11/17/2011,22.5,1.559507524,,0,731
11423,M     ,S             ,1/1/1970,12/22/2011,22,1.511627907,2/1/2013,1,31
11641,M     ,M             ,1/1/1970,1/25/2012,22.5,1.465116279,3/1/2013,1,59
10584,F     ,S             ,1/1/1970,3/10/1997,22.5,8.89876881,5/3/2013,1,122
10067,M     ,M             ,1/1/1970,12/12/2012,22,1.024623803,2/3/2014,1,398
10428,F     ,U             ,1/1/1970,4/14/2012,22,1.355677155,4/4/2014,1,458
10159,M     ,S             ,1/1/1970,1/21/1987,22,13.96169631,,0,731
10452,M     ,M             ,1/1/1970,12/9/1996,22,9.023255814,,0,731
10875,M     ,M             ,1/1/1970,5/16/1997,22.5,8.807113543,,0,731
11338,M     ,M             ,1/1/1970,3/10/2000,22.5,7.399452804,,0,731
11373,F     ,M             ,1/1/1970,7/27/1989,22,12.70588235,,0,731
11764,M     ,S             ,2/1/1970,5/6/1988,22,13.31737346,,0,731
11934,F     ,M             ,3/1/1970,2/11/2012,22,1.441860465,4/2/2013,1,91
10165,F     ,M             ,3/1/1970,10/27/1998,22,8.083447332,,0,731
10692,M     ,M             ,3/1/1970,3/18/1988,22,13.38440492,,0,731
11355,M     ,M             ,4/1/1970,7/17/2012,22,1.227086183,9/2/2013,1,244
10631,F     ,M             ,4/1/1970,7/29/2008,22,3.209302326,8/1/2014,1,577
10534,M     ,S             ,4/1/1970,8/21/2001,22,6.675786594,,0,731
11617,M     ,U             ,5/1/1970,4/27/2012,22,1.337893297,6/3/2013,1,153
10329,M     ,U             ,5/1/1970,5/12/2009,22,2.816689466,4/4/2014,1,458
10142,M     ,M             ,5/1/1970,5/27/2005,22,4.794801642,,0,731
10476,M     ,M             ,5/1/1970,6/30/2005,22,4.748290014,,0,731
10029,M     ,M             ,6/1/1970,5/12/2012,22,1.317373461,7/1/2013,1,181
10051,F     ,M             ,6/1/1970,11/28/2012,22,1.04377565,1/3/2014,1,367
10493,M     ,M             ,7/1/1970,9/4/2003,22,5.658002736,,0,731
11126,M     ,S             ,7/1/1970,6/5/2002,22,6.281805746,,0,731
10197,F     ,M             ,8/1/1970,12/5/2011,22,1.534883721,2/1/2013,1,31
11074,F     ,S             ,8/1/1970,2/8/2010,22,2.444596443,5/3/2013,1,122
10050,M     ,M             ,8/1/1970,3/2/2005,22,4.9124487,,0,731
10728,F     ,M             ,9/1/1970,8/22/2012,22,1.177838577,10/4/2013,1,276
11011,F     ,M             ,9/1/1970,8/27/1985,22,14.6621067,,0,731
11303,F     ,S             ,9/1/1970,5/29/1991,22,11.7879617,,0,731
11493,F     ,S             ,9/1/1970,4/18/2001,22,6.846785226,,0,731
10250,F     ,S             ,10/1/1970,11/24/2000,22,7.045143639,3/3/2014,1,426
10008,F     ,M             ,10/1/1970,2/26/1998,22,8.415868673,,0,731
10609,M     ,F             ,10/1/1970,9/18/2006,22,4.139534884,,0,731
11880,M     ,M             ,10/1/1970,8/10/1995,22,9.689466484,,0,731
10072,F     ,S             ,11/1/1970,11/29/1999,22,7.538987688,,0,731
10569,M     ,F             ,12/1/1970,2/23/2005,22,4.922024624,,0,731
10624,M     ,M             ,12/1/1970,4/20/2004,22,5.344733242,,0,731
10892,F     ,U             ,12/1/1970,6/6/2012,22,1.283173735,,0,731
10039,F     ,S             ,1/1/1971,9/2/2011,21.5,1.663474692,,0,731
10124,M     ,S             ,1/1/1971,9/19/1997,21.5,8.634746922,,0,731
10253,M     ,F             ,1/1/1971,6/28/2011,21.5,1.75376197,,0,731
10475,M     ,S             ,1/1/1971,5/22/2000,21.5,7.299589603,,0,731
10857,F     ,S             ,1/1/1971,7/14/2000,21.5,7.227086183,,0,731
